id,mall_code,name,original_name,province_code,city_code,district_code,province_name,city_name,district_name,address,lat,lng,business_area,amap_poi_id,mall_category,mall_level,developer,is_outlet,is_airport_mall,source,store_count,brand_count,brand_score_luxury,brand_score_light_luxury,brand_score_outdoor,brand_score_ev,brand_score_total,data_quality_score,created_at,updated_at,name_norm,admin_match_method,mall_category_method,mall_level_method,location_wkt,developer_group,developer_group_type,developer_confidence,opened_year,mall_lux_segment,mall_price_segment,mall_main_audience,mall_business_mix_type,revenue_bucket_value,revenue_bucket_confidence,revenue_bucket_source_type,evidence,search_snippets,business_area_id
23440,MALL_3B8457BC,民众乐园,民众乐园,420000,420100,420103,湖北省,武汉市,江汉区,中山大道704号(六渡桥地铁站B口步行240米),30.575981,114.287773,民权,B001B1BP5V,shopping_mall,D,,False,False,amap,1,1,0,0,0,0,1,75,2025-12-06 03:18:06,2025-12-06 03:18:06,民众乐园,district_code,typecode_0601,brand_store_rule,POINT(114.287773 30.575981),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1793
23443,MALL_46D07C3B,沿江一号Mall,沿江一号Mall,420000,420100,420103,湖北省,武汉市,江汉区,民族街办事处沿江大道1号,30.567377,114.289623,江滩,B001B0INT1,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,沿江一号,district_code,keyword_shopping,brand_store_rule,POINT(114.289623 30.567377),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1875
23445,MALL_B837A026,西园,西园,420000,420100,420103,湖北省,武汉市,江汉区,万松园路100号(近武汉广场),30.585617,114.268943,西北湖,B001B16DIN,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,西园,district_code,typecode_0601,brand_store_rule,POINT(114.268943 30.585617),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,2568
23446,MALL_DA97581A,世界城广场,世界城广场,420000,420100,420111,湖北省,武汉市,洪山区,珞喻路766号(近光谷步行街),30.506221,114.4052,光谷,B001B1BPME,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,世界城,district_code,keyword_shopping,brand_store_rule,POINT(114.4052 30.506221),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,458
23447,MALL_CC47815E,东澜岸广场,东澜岸广场,420000,420100,420111,湖北省,武汉市,洪山区,白沙洲大道6号,30.432761,114.263432,,B0FFF4ICM0,shopping_mall,D,,False,False,amap,2,2,0,0,0,0,2,80,2025-12-06 03:18:06,2025-12-06 03:18:06,东澜岸,district_code,keyword_shopping,brand_store_rule,POINT(114.263432 30.432761),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
23449,MALL_E700A0DC,中商徐东平价广场,中商徐东平价广场,420000,420100,420111,湖北省,武汉市,洪山区,徐东大街31号(徐东地铁站D口步行60米),30.589977,114.344977,徐东大街,B001B0AH39,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,中商徐东平价,district_code,keyword_shopping,brand_store_rule,POINT(114.344977 30.589977),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1377
23450,MALL_A7A29D80,乐天城,乐天城,420000,420100,420111,湖北省,武汉市,洪山区,珞喻路4(街道口地铁站B口步行60米),30.525462,114.354388,珞南,B001B0JUKZ,shopping_mall,D,,False,False,amap,2,2,0,0,0,0,2,75,2025-12-06 03:18:06,2025-12-06 03:18:06,乐天城,district_code,keyword_shopping,brand_store_rule,POINT(114.354388 30.525462),UNKNOWN,UNKNOWN,low,UNKNOWN,快消,大众,白领,零售主导,UNKNOWN,low,unknown,根据品牌数量及类型（2个品牌，无奢侈/户外/新能源类）推断为快消型商场，主要服务白领，无官方数据支持营收估算,,2166
23451,MALL_9F8787F7,光谷国际广场,光谷国际广场,420000,420100,420111,湖北省,武汉市,洪山区,东湖开发区珞瑜路889号(光谷广场地铁站U口旁),30.507498,114.398037,光谷,B001B0JZY8,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,光谷国际,district_code,keyword_shopping,brand_store_rule,POINT(114.398037 30.507498),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,458
23452,MALL_186927B7,光谷天地,光谷天地,420000,420100,420111,湖北省,武汉市,洪山区,关山大道519号,30.477059,114.410537,关山,B001B16M10,lifestyle_center,D,瑞安房地产,False,False,amap,2,2,0,0,0,0,2,90,2025-12-06 03:18:06,2025-12-06 03:18:06,光谷,district_code,keyword_lifestyle,brand_store_rule,POINT(114.410537 30.477059),瑞安房地产,民企头部,medium,UNKNOWN,快消,大众,青年潮流,零售主导,UNKNOWN,low,unknown,根据开发商信息及品牌构成判断，无高端或奢侈品品牌，以大众化零售为主，主要吸引青年群体。,,495
23453,MALL_30DB694D,华罗利广场,华罗利广场,420000,420100,420111,湖北省,武汉市,洪山区,民族大道,30.483272,114.396168,光谷,B001B16L1O,shopping_mall,D,,False,False,amap,1,1,0,0,0,0,1,80,2025-12-06 03:18:06,2025-12-06 03:18:06,华罗利,district_code,keyword_shopping,brand_store_rule,POINT(114.396168 30.483272),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,458
23454,MALL_1618FDA9,大洋晶典,大洋晶典(光谷店),420000,420100,420111,湖北省,武汉市,洪山区,东湖新技术开发区光谷世界城光谷街3号-1区-101号,30.505807,114.40166,光谷,B001B0JNE3,shopping_mall,D,,False,False,amap,3,3,0,1,0,0,3,75,2025-12-06 03:18:06,2025-12-06 03:18:06,大洋晶典,district_code,typecode_0601,brand_store_rule,POINT(114.40166 30.505807),UNKNOWN,UNKNOWN,low,UNKNOWN,快消,大众,UNKNOWN,零售主导,UNKNOWN,low,unknown,,,458
23455,MALL_23F24DF1,季佳·荟雄楚,季佳·荟雄楚,420000,420100,420111,湖北省,武汉市,洪山区,雄楚大道888号,30.497717,114.390247,关山,B0G16R0XXS,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,季佳荟雄楚,district_code,typecode_0601,brand_store_rule,POINT(114.390247 30.497717),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,495
23456,MALL_575D475E,悦活里生活广场,悦活里生活广场(广宏汇商业街店),420000,420100,420111,湖北省,武汉市,洪山区,狮子山街南湖大道48号芷岸龙庭超市1-3层,30.480052,114.334967,,B0FFIMUHO1,lifestyle_center,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,悦活里生活,district_code,keyword_lifestyle,brand_store_rule,POINT(114.334967 30.480052),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
23457,MALL_2D1FE9B5,新世界百货,新世界百货(徐东店),420000,420100,420111,湖北省,武汉市,洪山区,徐东大街31号(徐东地铁站H2口旁),30.58869,114.346747,徐东大街,B001B0I0Y9,department_store,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,新世界,district_code,keyword_department,brand_store_rule,POINT(114.346747 30.58869),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1377
23459,MALL_14347724,武汉保利广场,武汉保利广场,420000,420100,420111,湖北省,武汉市,洪山区,关山大道332号,30.490946,114.410385,光谷,B0FFHBVTHM,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,武汉保利,district_code,keyword_shopping,brand_store_rule,POINT(114.410385 30.490946),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,458
23460,MALL_FD0E7206,武汉光谷K11,武汉光谷K11,420000,420100,420111,湖北省,武汉市,洪山区,关山大道355号,30.493326,114.412907,光谷,B0FFI2U918,shopping_mall,D,新世界发展,False,False,amap,0,0,0,0,0,0,0,70,2025-12-06 03:18:06,2025-12-06 03:18:06,武汉光谷k11,district_code,typecode_0601,brand_store_rule,POINT(114.412907 30.493326),新世界发展,港澳外资,medium,UNKNOWN,轻奢,中高端,青年潮流,零售主导,UNKNOWN,low,unknown,根据开发商背景及项目定位推测，无公开营收数据,,458
23461,MALL_A2B40F67,武汉大悦城,武汉大悦城,420000,420100,420111,湖北省,武汉市,洪山区,高新大道718号,30.487398,114.498611,,B0FFKDII2S,shopping_mall,D,中粮集团,False,False,amap,0,0,0,0,0,0,0,65,2025-12-06 03:18:06,2025-12-06 03:18:06,武汉大悦城,district_code,keyword_shopping,brand_store_rule,POINT(114.498611 30.487398),中粮集团,央国企,high,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,武汉大悦城由中粮集团开发，为大型城市商业综合体，但无公开开业年份及营收数据，品牌数量与业态信息缺失，无法判断价格与奢侈等级定位。,,1
23462,MALL_4858665F,泛悦·城市奥特莱斯,泛悦·城市奥特莱斯,420000,420100,420111,湖北省,武汉市,洪山区,珞狮南路425号(马房山地铁站C口步行70米),30.512521,114.351205,珞南,B0FFKG4J49,outlet,D,,True,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,泛悦城市,district_code,keyword_outlet,brand_store_rule,POINT(114.351205 30.512521),UNKNOWN,UNKNOWN,low,UNKNOWN,奥莱,大众,UNKNOWN,零售主导,UNKNOWN,low,unknown,,,2166
23463,MALL_6A44E46C,洪山万科广场ViviLand,洪山万科广场ViviLand,420000,420100,420111,湖北省,武汉市,洪山区,白沙洲大道与白沙二路交汇处,30.482996,114.275416,张家湾,B0H17S7BML,shopping_mall,D,万科商业,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,洪山万科广场viviland,district_code,keyword_shopping,brand_store_rule,POINT(114.275416 30.482996),万科集团,民企头部,high,UNKNOWN,快消,大众,家庭亲子,零售主导,UNKNOWN,low,unknown,项目为万科商业开发，定位社区型购物中心，无高端品牌信息，无营收数据来源,,1361
23465,MALL_AC652C0C,维佳体验城,维佳体验城,420000,420100,420111,湖北省,武汉市,洪山区,文楚街与文昌西路交叉口西南120米,30.501486,114.326208,珞南,B0GKKCYFJD,shopping_mall,D,,False,False,amap,4,4,0,0,0,0,4,80,2025-12-06 03:18:06,2025-12-06 03:18:06,维佳体验城,district_code,keyword_shopping,brand_store_rule,POINT(114.326208 30.501486),UNKNOWN,UNKNOWN,low,UNKNOWN,快消,大众,UNKNOWN,零售主导,UNKNOWN,low,unknown,,,2166
23466,MALL_95FDDC86,群光广场,群光广场,420000,420100,420111,湖北省,武汉市,洪山区,珞喻路6号,30.525199,114.355294,街道口,B001B07U0L,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,群光,district_code,keyword_shopping,brand_store_rule,POINT(114.355294 30.525199),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,2550
23469,MALL_0832F85C,龙湖武汉白沙天街,龙湖武汉白沙天街,420000,420100,420111,湖北省,武汉市,洪山区,烽胜路与白沙三路交叉口西南140米,30.476789,114.292084,张家湾,B0IR3DHHDT,shopping_mall,D,龙湖商业,False,False,amap,0,0,0,0,0,0,0,65,2025-12-06 03:18:06,2025-12-06 03:18:06,龙湖武汉白沙天街,district_code,typecode_0601,brand_store_rule,POINT(114.292084 30.476789),龙湖集团,民企头部,high,2018,快消,中高端,青年潮流,零售主导,10-20,medium,model_estimation,根据公开报道及龙湖商业项目定位，该商场为中高端城市级购物中心，以零售和青年消费为主，开业于2018年，营收规模预估在10-20亿区间。,,1361
23470,MALL_C8620494,龙湖武汉白沙天街B馆,龙湖武汉白沙天街B馆,420000,420100,420111,湖北省,武汉市,洪山区,白沙三路与光霞路交汇口,30.47922,114.288378,张家湾,B0HG47SLEM,shopping_mall,D,龙湖商业,False,False,amap,0,0,0,0,0,0,0,70,2025-12-06 03:18:06,2025-12-06 03:18:06,龙湖武汉白沙天街b馆,district_code,typecode_0601,brand_store_rule,POINT(114.288378 30.47922),龙湖商业,民企头部,high,UNKNOWN,快消,大众,家庭亲子,零售主导,UNKNOWN,low,unknown,龙湖商业为知名民企头部开发商，武汉白沙天街为标准购物中心，定位大众消费，以零售为主，无明确高端或奥特莱斯特征,,1361
23471,MALL_81C2DECE,东富商城,东富商城,420000,420100,420104,湖北省,武汉市,硚口区,汉正街与万安巷交叉口东北100米,30.565361,114.271378,汉中,B0FFGFWMUL,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,东富,district_code,keyword_shopping,brand_store_rule,POINT(114.271378 30.565361),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1843
23473,MALL_AB7C7FD6,人信·武胜里购物中心,人信·武胜里购物中心,420000,420100,420104,湖北省,武汉市,硚口区,武胜路人信武胜里负一层(武胜路地铁站M口步行430米),30.572527,114.267174,崇仁,B0FFIDW34C,lifestyle_center,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,人信武胜里,district_code,keyword_lifestyle,brand_store_rule,POINT(114.267174 30.572527),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1193
23474,MALL_341864B4,凯德广场,凯德广场(武胜路店),420000,420100,420104,湖北省,武汉市,硚口区,中山大道238号(普瑞眼科对面),30.568734,114.267015,汉中,B001B1CCBG,shopping_mall,D,凯德集团,False,False,amap,0,0,0,0,0,0,0,65,2025-12-06 03:18:06,2025-12-06 03:18:06,凯德,district_code,keyword_shopping,brand_store_rule,POINT(114.267015 30.568734),凯德集团,港澳外资,high,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,开发商为凯德集团，属港澳外资背景；无公开开业年份、营收数据及业务结构信息,,1843
23475,MALL_058160EC,凯德广场(西城),凯德广场(西城),420000,420100,420104,湖北省,武汉市,硚口区,解放大道18号(古田二路地铁站A口步行140米),30.597573,114.193345,古田,B0GKVC58OO,shopping_mall,D,凯德集团,False,False,amap,0,0,0,0,0,0,0,65,2025-12-06 03:18:06,2025-12-06 03:18:06,凯德广场(西城),district_code,keyword_shopping,brand_store_rule,POINT(114.193345 30.597573),凯德集团,港澳外资,high,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,凯德集团为知名港澳外资开发商，项目位于武汉市硚口区，无公开开业年份及经营数据,,795
23477,MALL_A84CC1FB,南大天地,南大天地,420000,420100,420104,湖北省,武汉市,硚口区,解放大道和硚口路交汇处(硚口路地铁站A口步行180米),30.573273,114.252041,崇仁,B001B1D790,lifestyle_center,D,瑞安房地产,False,False,amap,0,0,0,0,0,0,0,70,2025-12-06 03:18:06,2025-12-06 03:18:06,南大,district_code,keyword_lifestyle,brand_store_rule,POINT(114.252041 30.573273),瑞安房地产,港澳外资,medium,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,根据开发商名称及项目位置信息推断，无公开开业年份及经营数据,,1193
23478,MALL_8B3C3FAC,厦华·新汇广场,厦华·新汇广场,420000,420100,420104,湖北省,武汉市,硚口区,汉西一路26号(汉西一路地铁站C口步行480米),30.586895,114.222379,宗关,B0FFMDI11U,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,厦华新汇,district_code,keyword_shopping,brand_store_rule,POINT(114.222379 30.586895),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1109
23479,MALL_AE4C2623,多福便利店,多福便利店,420000,420100,420104,湖北省,武汉市,硚口区,汉正街地铁站A口步行280米,30.568903,114.276206,满春,B0FFGL1P49,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,多福便利店,district_code,typecode_0601,brand_store_rule,POINT(114.276206 30.568903),UNKNOWN,UNKNOWN,low,UNKNOWN,快消,大众,UNKNOWN,零售主导,UNKNOWN,low,unknown,,,2067
23480,MALL_E9316846,星汇维港购物中心,星汇维港购物中心,420000,420100,420104,湖北省,武汉市,硚口区,中山大道1号(硚口路地铁站C2口步行480米),30.569233,114.250206,汉中,B0FFG904TO,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,星汇维港,district_code,keyword_shopping,brand_store_rule,POINT(114.250206 30.569233),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1843
23483,MALL_6939EDE7,暨济商城(沿河大道),暨济商城(沿河大道),420000,420100,420104,湖北省,武汉市,硚口区,沿河大道190号,30.563241,114.275491,江滩,B001B0IYFI,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,暨济商城(沿河大道),district_code,keyword_shopping,brand_store_rule,POINT(114.275491 30.563241),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1875
23484,MALL_DB1322AC,武汉K11购物艺术中心,武汉K11购物艺术中心,420000,420100,420104,湖北省,武汉市,硚口区,解放大道634号新世界中心写字楼A座,30.578995,114.265515,武广,B0FFKC5A44,shopping_mall,D,新世界发展,False,False,amap,0,0,0,0,0,0,0,70,2025-12-06 03:18:06,2025-12-06 03:18:06,武汉k11购物艺术,district_code,keyword_shopping,brand_store_rule,POINT(114.265515 30.578995),新世界发展,港澳外资,medium,UNKNOWN,轻奢,中高端,青年潮流,零售主导,UNKNOWN,low,unknown,根据项目定位及品牌组合，以轻奢与潮流品牌为主，未有官方营收数据,,1773
23485,MALL_E96FC95B,武汉K11购物艺术中心I馆,武汉K11购物艺术中心I馆,420000,420100,420104,湖北省,武汉市,硚口区,解放大道628号,30.578494,114.263812,崇仁,B0HBB53NLG,shopping_mall,D,新世界发展,False,False,amap,0,0,0,0,0,0,0,70,2025-12-06 03:18:06,2025-12-06 03:18:06,武汉k11购物艺术中心i馆,district_code,keyword_shopping,brand_store_rule,POINT(114.263812 30.578494),新世界发展,港澳外资,medium,UNKNOWN,轻奢,中高端,青年潮流,零售主导,UNKNOWN,low,unknown,根据开发商名称及项目定位推断，无公开营收数据,,1193
23486,MALL_F2734DDC,武汉恒隆广场,武汉恒隆广场,420000,420100,420104,湖北省,武汉市,硚口区,京汉大道668号(利济北路地铁站B1口步行190米),30.577843,114.273815,江滩,B0FFIKXHUB,shopping_mall,D,恒隆地产,False,False,amap,0,0,0,0,0,0,0,65,2025-12-06 03:18:06,2025-12-06 03:18:06,武汉恒隆,district_code,keyword_shopping,brand_store_rule,POINT(114.273815 30.577843),恒隆地产,港澳外资,high,UNKNOWN,重奢,高端,白领,零售主导,UNKNOWN,low,unknown,恒隆地产为知名港资开发商，武汉恒隆广场定位高端购物中心，以国际品牌为主，主要服务白领及高消费人群,,1875
23487,MALL_13E3C07C,武汉恒隆广场东区,武汉恒隆广场东区,420000,420100,420104,湖北省,武汉市,硚口区,京汉大道668号武汉恒隆广场,30.578095,114.274308,武广,B0K6VAMHYE,shopping_mall,D,恒隆地产,False,False,amap,0,0,0,0,0,0,0,65,2025-12-06 03:18:06,2025-12-06 03:18:06,武汉恒隆广场东区,district_code,keyword_shopping,brand_store_rule,POINT(114.274308 30.578095),恒隆地产,港澳外资,medium,UNKNOWN,重奢,高端,白领,零售主导,UNKNOWN,low,unknown,武汉恒隆广场为恒隆地产开发，定位高端商业，以国际品牌和奢侈品为主，属重奢定位；无公开营收数据，开业年份未明确,,1773
23488,MALL_5C5BA8A0,武汉恒隆广场西区,武汉恒隆广场西区,420000,420100,420104,湖北省,武汉市,硚口区,京汉大道668号武汉恒隆广场,30.577714,114.272808,武广,B0K6VAQCVO,shopping_mall,D,恒隆地产,False,False,amap,0,0,0,0,0,0,0,65,2025-12-06 03:18:06,2025-12-06 03:18:06,武汉恒隆广场西区,district_code,keyword_shopping,brand_store_rule,POINT(114.272808 30.577714),恒隆地产,港澳外资,high,UNKNOWN,重奢,高端,白领,零售主导,UNKNOWN,low,unknown,恒隆地产为知名港资开发商，武汉恒隆广场定位高端商业，以奢侈品和国际品牌为主，目标客群为城市白领及高端消费者，商业业态以零售为核心,,1773
23489,MALL_792601CC,武汉荟聚,武汉荟聚,420000,420100,420104,湖北省,武汉市,硚口区,园博大道1号,30.618373,114.167654,,B0FFGBGLNB,shopping_mall,D,,False,False,amap,5,5,0,0,0,3,5,75,2025-12-06 03:18:06,2025-12-06 03:18:06,武汉荟聚,district_code,typecode_0601,brand_store_rule,POINT(114.167654 30.618373),UNKNOWN,UNKNOWN,low,UNKNOWN,快消,大众,家庭亲子,零售主导,UNKNOWN,low,unknown,,,1
23491,MALL_87E780E2,汉正街中心商城,汉正街中心商城,420000,420100,420104,湖北省,武汉市,硚口区,多福路8号,30.567428,114.277655,满春,B001B0K7C0,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,汉正街中心,district_code,keyword_shopping,brand_store_rule,POINT(114.277655 30.567428),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,2067
23492,MALL_0FC23BE2,泛悦·南国广场,泛悦·南国广场,420000,420100,420104,湖北省,武汉市,硚口区,解放大道201号(汉西一路地铁站C口步行320米),30.585039,114.2228,宗关,B0FFI1ZU46,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,泛悦南国,district_code,keyword_shopping,brand_store_rule,POINT(114.2228 30.585039),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1109
23493,MALL_CDD7F2F2,泛悦·南国广场A馆,泛悦·南国广场A馆,420000,420100,420104,湖北省,武汉市,硚口区,解放大道201号(汉西一路地铁站C口步行400米),30.58431,114.223182,宗关,B0H31U0GN5,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,泛悦南国广场a馆,district_code,keyword_shopping,brand_store_rule,POINT(114.223182 30.58431),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,无搜索结果，信息缺失,,1109
23494,MALL_5EECEB3F,泛悦·南国广场B馆,泛悦·南国广场B馆,420000,420100,420104,湖北省,武汉市,硚口区,解放大道387号(汉西一路地铁站C口步行410米),30.584714,114.222295,宗关,B0H31UZGCS,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,泛悦南国广场b馆,district_code,keyword_shopping,brand_store_rule,POINT(114.222295 30.584714),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1109
23495,MALL_477F27F5,美奇国际广场,美奇国际广场,420000,420100,420104,湖北省,武汉市,硚口区,中山大道285-287号,30.572845,114.277932,满春,B001B15UZX,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,美奇国际,district_code,keyword_shopping,brand_store_rule,POINT(114.277932 30.572845),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,2067
23496,MALL_39539CCE,万达广场,万达广场(武汉经开店),420000,420100,420114,湖北省,武汉市,蔡甸区,东风大道111号,30.507031,114.174648,沌口,B001B171HX,shopping_mall,D,万达商管,False,False,amap,0,0,0,0,0,0,0,65,2025-12-06 03:18:06,2025-12-06 03:18:06,万达,district_code,keyword_shopping,brand_store_rule,POINT(114.174648 30.507031),万达商管,民企头部,high,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,无搜索结果，信息不足,,1889
23497,MALL_27E74327,万达广场A区,万达广场A区,420000,420100,420114,湖北省,武汉市,蔡甸区,体育北路与体育小路交叉口北220米,30.506666,114.173963,沌口,B0IRVHTETE,shopping_mall,D,万达商管,False,False,amap,0,0,0,0,0,0,0,65,2025-12-06 03:18:06,2025-12-06 03:18:06,万达广场a区,district_code,keyword_shopping,brand_store_rule,POINT(114.173963 30.506666),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1889
23498,MALL_24773759,万达百货(东风大道),万达百货(东风大道),420000,420100,420114,湖北省,武汉市,蔡甸区,东风大道111号(体育中心地铁站B口步行160米),30.506917,114.173768,沌口,B0FFFVUEDO,department_store,D,万达集团,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,万达百货(东风大道),district_code,keyword_department,brand_store_rule,POINT(114.173768 30.506917),万达集团,民企头部,high,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,万达集团为知名民企头部开发商，该商场名称及地址信息明确，但无公开开业年份、营收数据及业务结构详情。,,1889
23499,MALL_B53967C3,东风·新城商业广场,东风·新城商业广场,420000,420100,420114,湖北省,武汉市,蔡甸区,联城路25号,30.492578,114.15712,沌口,B0FFGWJ6VW,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,东风新城,district_code,keyword_shopping,brand_store_rule,POINT(114.15712 30.492578),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1889
