business_area_id,key,name_raw,amap_id,adcode,province_code,city_code,district_code,province_name,city_name,district_name,center_lat,center_lng,mall_count,store_count,name
625,410883,孟州市,410883,410883,410000,410800,410883,河南省,焦作市,孟州市,34.907968999999994,112.78960899999997,7,12,孟州市商圈
626,410811,焦作中心片区,410811,410811,410000,410800,410811,河南省,焦作市,山阳区,35.22466900000002,113.25904400000015,23,54,焦作中心片区商圈
627,410823,红旗路,410823,410823,410000,410800,410823,河南省,焦作市,武陟县,35.099227000000006,113.39963600000006,5,18,红旗路商圈
628,410882,怀府西路,410882,410882,410000,410800,410882,河南省,焦作市,沁阳市,35.09006999999998,112.91994100000002,4,11,怀府西路商圈
629,410802,卫校西街,410802,410802,410000,410800,410802,河南省,焦作市,解放区,35.228962,113.218093,1,3,卫校西街商圈
630,411081,滨河大道,411081,411081,410000,411000,411081,河南省,许昌市,禹州市,34.15417530769232,113.47867630769238,6,20,滨河大道商圈
631,411082,长社路,411082,411082,410000,411000,411082,河南省,许昌市,长葛市,34.22316899999999,113.77972,6,10,长社路商圈
632,411002,魏文路,411002,411002,410000,411000,411002,河南省,许昌市,魏都区,34.03414500000002,113.85661900000005,3,38,魏文路商圈
633,410106,济源路,410106,410106,410000,410100,410106,河南省,郑州市,上街区,34.808443000000004,113.30694099999998,12,14,济源路商圈
634,410102,科学大道,410102,410102,410000,410100,410102,河南省,郑州市,中原区,34.7691573089006,113.59315712041884,30,161,科学大道商圈
635,410103,航海中路/航海西路,410103,410102,410000,410100,410102,河南省,郑州市,中原区,34.718945,113.633153,2,1,航海中路/航海西路商圈
636,410122,广惠街,410122,410122,410000,410100,410122,河南省,郑州市,中牟县,34.71663999999999,113.97191299999999,4,3,广惠街商圈
637,410105,东风路,410105,410108,410000,410100,410108,河南省,郑州市,惠济区,34.78942385517239,113.69475367586213,13,132,东风路商圈
638,410183,青屏街,410183,410183,410000,410100,410183,河南省,郑州市,新密市,34.53833299999998,113.37924100000001,17,25,青屏街商圈
639,410185,嵩阳,410185,410185,410000,410100,410185,河南省,郑州市,登封市,34.455803999999986,113.03659599999996,8,12,嵩阳商圈
640,410104,未来路,410104,410104,410000,410100,410104,河南省,郑州市,管城回族区,34.747844702127615,113.69367513829803,7,87,未来路商圈
641,411729,古吕,411729,411729,410000,411700,411729,河南省,驻马店市,新蔡县,32.750671000000004,114.97539800000003,2,11,古吕商圈
642,411727,汝宁,411727,411727,410000,411700,411727,河南省,驻马店市,汝南县,33.001279000000004,114.357401,3,8,汝宁商圈
643,411721,文化路,411721,411721,410000,411700,411721,河南省,驻马店市,西平县,33.384566,114.030667,4,5,文化路商圈
644,411728,瞿阳,411728,411728,410000,411700,411728,河南省,驻马店市,遂平县,33.14502199999999,114.00601600000003,5,11,瞿阳商圈
645,411702,乐山大道,411702,411702,410000,411700,411702,河南省,驻马店市,驿城区,32.984486309090904,114.03084558181824,15,40,乐山大道商圈
646,410621,北大街,410621,410621,410000,410600,410621,河南省,鹤壁市,浚县,35.672111,114.547304,4,0,北大街商圈
647,410622,红旗路,410622,410622,410000,410600,410622,河南省,鹤壁市,淇县,35.608022,114.200744,6,8,红旗路商圈
648,331125,浮云,331125,331125,330000,331100,331125,浙江省,丽水市,云和县,28.111796,119.571692,1,2,浮云商圈
649,331102,水阁,331102,331102,330000,331100,331102,浙江省,丽水市,莲都区,28.410436,119.85264400000003,5,4,水阁商圈
650,331121,油竹,331121,331121,330000,331100,331121,浙江省,丽水市,青田县,28.103315999999996,120.31714900000001,2,1,油竹商圈
651,331082,古城,331082,331082,330000,331000,331082,浙江省,台州市,临海市,28.846615,121.13458799999994,8,14,古城商圈
652,331024,福应,331024,331024,330000,331000,331024,浙江省,台州市,仙居县,28.854566999999992,120.74529699999995,1,11,福应商圈
653,331023,赤城,331023,331023,330000,331000,331023,浙江省,台州市,天台县,29.140351000000006,121.03069499999998,6,7,赤城商圈
654,331002,解放南路,331002,331002,330000,331000,331002,浙江省,台州市,椒江区,28.668629000000006,121.43559800000001,3,11,解放南路商圈
655,331083,南兴西路,331083,331083,330000,331000,331083,浙江省,台州市,玉环市,28.1468525,121.23825473076928,9,17,南兴西路商圈
656,331004,富仕路,331004,331004,330000,331000,331004,浙江省,台州市,路桥区,28.579361,121.373843,8,2,富仕路商圈
657,331003,天长南路,331003,331003,330000,331000,331003,浙江省,台州市,黄岩区,28.642494846153852,121.26574257692315,9,17,天长南路商圈
658,330402,南溪西路,330402,330402,330000,330400,330402,浙江省,嘉兴市,南湖区,30.752170935483885,120.75911541935487,13,49,南溪西路商圈
659,330421,健康路,330421,330421,330000,330400,330421,浙江省,嘉兴市,嘉善县,30.843571222222206,120.92443663888886,18,18,健康路商圈
660,330482,平湖,330482,330482,330000,330400,330482,浙江省,嘉兴市,平湖市,30.693038499999993,121.01422430000002,13,17,平湖商圈
661,330424,西塘桥,330424,330424,330000,330400,330424,浙江省,嘉兴市,海盐县,30.549609666666672,120.9596106666667,3,12,西塘桥商圈
662,330411,塘汇,330411,330411,330000,330400,330411,浙江省,嘉兴市,秀洲区,30.789506,120.776992,1,0,塘汇商圈
663,330281,兰江,330281,330281,330000,330200,330281,浙江省,宁波市,余姚市,30.033161999999972,121.14345399999999,13,22,兰江商圈
664,330206,小港,330206,330206,330000,330200,330206,浙江省,宁波市,北仑区,29.91008228205128,121.82761635897437,9,30,小港商圈
665,330226,桃源,330226,330226,330000,330200,330226,浙江省,宁波市,宁海县,29.306013000000004,121.43484600000006,10,13,桃源商圈
666,330282,慈溪,330282,330282,330000,330200,330282,浙江省,宁波市,慈溪市,30.171618999999986,121.26069599999994,5,27,慈溪商圈
667,330205,洪塘,330205,330205,330000,330200,330205,浙江省,宁波市,江北区,29.958397000000005,121.48899753333335,4,11,洪塘商圈
668,330211,庄市社区,330211,330205,330000,330200,330205,浙江省,宁波市,江北区,29.94738183333334,121.62531187500004,18,30,庄市社区商圈
669,330203,江厦,330203,330203,330000,330200,330203,浙江省,宁波市,海曙区,29.86428683333338,121.53207465555548,27,63,江厦商圈
670,330225,丹西,330225,330225,330000,330200,330225,浙江省,宁波市,象山县,29.459183,121.87144800000002,8,3,丹西商圈
671,330212,姜山,330212,330212,330000,330200,330212,浙江省,宁波市,鄞州区,29.841186050632903,121.58998102531638,11,68,姜山商圈
672,330102,近江,330102,330102,330000,330100,330102,浙江省,杭州市,上城区,30.25570256157628,120.19056850738926,27,176,近江商圈
673,330113,乔司,330113,330102,330000,330100,330102,浙江省,杭州市,上城区,30.406406842105255,120.27317924561396,14,43,乔司商圈
674,330112,玲珑,330112,330112,330000,330100,330112,浙江省,杭州市,临安区,30.225224861111112,119.70445980555549,16,20,玲珑商圈
675,330110,运河街道,330110,330113,330000,330100,330113,浙江省,杭州市,临平区,30.350271333333325,120.08910068115937,12,57,运河街道商圈
676,330111,高桥,330111,330111,330000,330100,330111,浙江省,杭州市,富阳区,30.064543555555545,119.95347971111116,10,35,高桥商圈
677,330182,建德,330182,330182,330000,330100,330182,浙江省,杭州市,建德市,29.470725000000005,119.286701,3,2,建德商圈
678,330105,祥符街,330105,330105,330000,330100,330105,浙江省,杭州市,拱墅区,30.309746866666664,120.12811366666676,6,69,祥符街商圈
679,330106,文新,330106,330105,330000,330100,330105,浙江省,杭州市,拱墅区,30.28207505882352,120.09869941176467,11,40,文新商圈
680,330122,桐君,330122,330122,330000,330100,330122,浙江省,杭州市,桐庐县,29.818212999999993,119.64799007692311,12,14,桐君商圈
681,330127,威坪,330127,330127,330000,330100,330127,浙江省,杭州市,淳安县,29.724878,118.787949,1,0,威坪商圈
682,330108,西兴,330108,330108,330000,330100,330108,浙江省,杭州市,滨江区,30.189246647540987,120.20551645081976,30,92,西兴商圈
683,330109,宁围,330109,330109,330000,330100,330109,浙江省,杭州市,萧山区,30.16548256435643,120.30082400990095,15,86,宁围商圈
684,330114,白杨,330114,330114,330000,330100,330114,浙江省,杭州市,钱塘区,30.305466,120.363533,1,1,白杨商圈
685,330382,大荆镇,330382,330382,330000,330300,330382,浙江省,温州市,乐清市,28.072035289473696,120.90903260526315,6,32,大荆镇商圈
686,330326,麻步镇,330326,330326,330000,330300,330326,浙江省,温州市,平阳县,27.646532999999994,120.42729137499998,2,6,麻步镇商圈
687,330324,上塘,330324,330324,330000,330300,330324,浙江省,温州市,永嘉县,28.073379454545464,120.64430561363635,13,31,上塘商圈
688,330305,北岙,330305,330305,330000,330300,330305,浙江省,温州市,洞头区,27.835042,121.153758,2,1,北岙商圈
689,330381,安阳,330381,330381,330000,330300,330381,浙江省,温州市,瑞安市,27.79247234246573,120.6477336164384,18,55,安阳商圈
690,330304,金蟾大道,330304,330304,330000,330300,330304,浙江省,温州市,瓯海区,27.97883955172415,120.63920355172405,15,43,金蟾大道商圈
691,330327,灵溪,330327,330327,330000,330300,330327,浙江省,温州市,苍南县,27.510948576923077,120.42419930769232,9,17,灵溪商圈
692,330303,滨海,330303,330303,330000,330300,330303,浙江省,温州市,龙湾区,27.90150124324324,120.80216027027025,8,29,滨海商圈
693,330502,苕溪东路,330502,330502,330000,330500,330502,浙江省,湖州市,吴兴区,30.868305999999993,120.10690699999996,11,25,苕溪东路商圈
694,330604,百官,330604,330604,330000,330600,330604,浙江省,绍兴市,上虞区,30.025451965517227,120.8713243103448,7,22,百官商圈
695,330624,七星,330624,330624,330000,330600,330624,浙江省,绍兴市,新昌县,29.506863,120.875209,1,1,七星商圈
696,330603,湖中路,330603,330603,330000,330600,330603,浙江省,绍兴市,柯桥区,30.089118702702727,120.4947756216216,8,29,湖中路商圈
697,330681,诸暨,330681,330681,330000,330600,330681,浙江省,绍兴市,诸暨市,29.715452000000013,120.24721899999996,11,25,诸暨商圈
698,330602,迪荡新城,330602,330602,330000,330600,330602,浙江省,绍兴市,越城区,30.016853959183653,120.60010140816333,14,35,迪荡新城商圈
699,330902,定海云廊公路绿道,330902,330902,330000,330900,330902,浙江省,舟山市,定海区,30.040793999999998,122.11253400000001,10,9,定海云廊公路绿道商圈
700,330903,同济路,330903,330903,330000,330900,330903,浙江省,舟山市,普陀区,29.95742209523809,122.29363980952378,11,10,同济路商圈
701,330822,天马,330822,330822,330000,330800,330822,浙江省,衢州市,常山县,28.902116000000003,118.51600399999998,3,4,天马商圈
702,330802,巨化,330802,330802,330000,330800,330802,浙江省,衢州市,柯城区,28.897059,118.907524,1,1,巨化商圈
703,330881,虎山,330881,330881,330000,330800,330881,浙江省,衢州市,江山市,28.717575000000007,118.617254,5,7,虎山商圈
704,330825,龙洲,330825,330825,330000,330800,330825,浙江省,衢州市,龙游县,29.032367,119.173992,3,7,龙洲商圈
705,330783,十字街,330783,330783,330000,330700,330783,浙江省,金华市,东阳市,29.26817299999999,120.23462763636367,8,14,十字街商圈
706,330782,稠江街道,330782,330782,330000,330700,330782,浙江省,金华市,义乌市,29.3052385604396,120.07187776923084,18,73,稠江街道商圈
707,330781,云山,330781,330781,330000,330700,330781,浙江省,金华市,兰溪市,29.21195599999999,119.482401,11,3,云山商圈
708,330702,新华街,330702,330702,330000,330700,330702,浙江省,金华市,婺城区,29.106219000000007,119.65405399999996,14,31,新华街商圈
709,330723,壶山,330723,330723,330000,330700,330723,浙江省,金华市,武义县,28.896147999999993,119.81536099999995,7,8,壶山商圈
710,330703,孝顺,330703,330703,330000,330700,330703,浙江省,金华市,金东区,29.17937799999999,119.86891399999998,6,6,孝顺商圈
711,460203,河东,460203,460203,460000,460200,460203,海南省,三亚市,吉阳区,18.258468853658528,109.51438046341474,25,57,河东商圈
712,460204,海坡,460204,460204,460000,460200,460204,海南省,三亚市,天涯区,18.292812,109.437905,3,1,海坡商圈
713,469007,东方,469007,469007,460000,469007,469007,海南省,东方市,四更镇,19.101152,108.65618100000003,5,4,东方商圈
714,460106,龙昆南路,460106,460107,460000,460100,460107,海南省,海口市,琼山区,20.007691000000015,110.33878499999994,31,46,龙昆南路商圈
715,460107,国兴,460107,460107,460000,460100,460107,海南省,海口市,琼山区,20.015604,110.36295300000003,1,8,国兴商圈
716,460105,秀华路,460105,460105,460000,460100,460105,海南省,海口市,秀英区,20.006154000000006,110.28733699999997,12,46,秀华路商圈
717,420381,大坝路,420381,420381,420000,420300,420381,湖北省,十堰市,丹江口市,32.542750000000005,111.50789899999998,3,5,大坝路商圈
718,420322,郧西大道,420322,420322,420000,420300,420322,湖北省,十堰市,郧西县,32.989824,110.428063,4,2,郧西大道商圈
719,421202,第一街购物公园,421202,421202,420000,421200,421202,湖北省,咸宁市,咸安区,29.827050883720943,114.32845018604647,11,32,第一街购物公园商圈
720,421221,沙阳大道,421221,421221,420000,421200,421221,湖北省,咸宁市,嘉鱼县,29.974149625000003,113.914677625,5,3,沙阳大道商圈
721,421281,蒲圻,421281,421281,420000,421200,421281,湖北省,咸宁市,赤壁市,29.71454,113.88401500000003,3,15,蒲圻商圈
722,421224,九宫大道,421224,421224,420000,421200,421224,湖北省,咸宁市,通山县,29.605597,114.501253,2,4,九宫大道商圈
723,429006,东湖,429006,429006,420000,429006,429006,湖北省,天门市,胡市镇,30.652317,113.174636,1,4,东湖商圈
724,420923,曲阳路,420923,420923,420000,420900,420923,湖北省,孝感市,云梦县,31.021074,113.748789,5,2,曲阳路商圈
725,420902,全洲,420902,420902,420000,420900,420902,湖北省,孝感市,孝南区,30.936849,113.92284399999996,2,10,全洲商圈
726,420982,府城,420982,420982,420000,420900,420982,湖北省,孝感市,安陆市,31.257233,113.68737899999999,3,18,府城商圈
727,420981,东马坊,420981,420981,420000,420900,420981,湖北省,孝感市,应城市,30.930429545454547,113.60070199999997,4,7,东马坊商圈
728,420984,文化路,420984,420984,420000,420900,420984,湖北省,孝感市,汉川市,30.655315999999985,113.83752899999996,5,12,文化路商圈
729,420503,桔城路,420503,420503,420000,420500,420503,湖北省,宜昌市,伍家岗区,30.67831104761902,111.31745171428557,23,61,桔城路商圈
730,420506,夷兴大道,420506,420506,420000,420500,420506,湖北省,宜昌市,夷陵区,30.770829000000013,111.32616099999997,7,18,夷兴大道商圈
731,420582,子龙路,420582,420582,420000,420500,420582,湖北省,宜昌市,当阳市,30.826697999999997,111.79225700000003,4,5,子龙路商圈
732,420583,民主大道,420583,420583,420000,420500,420583,湖北省,宜昌市,枝江市,30.429539999999985,111.75747499999996,6,13,民主大道商圈
733,422802,北门,422802,422802,420000,422800,422802,湖北省,恩施土家族苗族自治州,利川市,30.297602999999995,108.935786,8,9,北门商圈
734,422826,解放路,422826,422826,420000,422800,422826,湖北省,恩施土家族苗族自治州,咸丰县,29.675497000000004,109.14646400000001,2,6,解放路商圈
735,422825,贡水路,422825,422825,420000,422800,422825,湖北省,恩施土家族苗族自治州,宣恩县,29.988973999999992,109.481996,4,4,贡水路商圈
736,422822,业州大道,422822,422822,420000,422800,422822,湖北省,恩施土家族苗族自治州,建始县,30.601093,109.720106,2,0,业州大道商圈
737,422801,土桥大道,422801,422801,420000,422800,422801,湖北省,恩施土家族苗族自治州,恩施市,30.28292850000001,109.49623375,16,32,土桥大道商圈
738,420112,长青,420112,420112,420000,420100,420112,湖北省,武汉市,东西湖区,30.622488857142848,114.13731742857138,6,43,长青商圈
739,420103,常青,420103,420112,420000,420100,420112,湖北省,武汉市,东西湖区,30.615133739130393,114.26744947826103,23,115,常青商圈
740,420116,长江新区,420116,420117,420000,420100,420117,湖北省,武汉市,新洲区,30.779797036363643,114.3342128,14,41,长江新区商圈
741,420117,阳逻,420117,420117,420000,420100,420117,湖北省,武汉市,新洲区,30.757030827586213,114.69008413793105,9,20,阳逻商圈
742,420111,徐东,420111,420106,420000,420100,420106,湖北省,武汉市,武昌区,30.531865950819746,114.37886691256828,18,165,徐东商圈
743,420106,武珞路,420106,420106,420000,420100,420106,湖北省,武汉市,武昌区,30.53332179545449,114.3247632102276,20,156,武珞路商圈
744,420113,纱帽,420113,420113,420000,420100,420113,湖北省,武汉市,汉南区,30.310040000000008,114.082134,4,5,纱帽商圈
745,420114,升官渡,420114,420105,420000,420100,420105,湖北省,武汉市,汉阳区,30.522550920454616,114.18212284090902,20,68,升官渡商圈
746,420105,鹦鹉村,420105,420105,420000,420100,420105,湖北省,武汉市,汉阳区,30.533526000000002,114.26293299999999,10,36,鹦鹉村商圈
747,420115,流芳,420115,420115,420000,420100,420115,湖北省,武汉市,江夏区,30.411168367647036,114.37388860294122,10,58,流芳商圈
748,420102,黄浦路,420102,420102,420000,420100,420102,湖北省,武汉市,江岸区,30.618589141242893,114.30817775706204,16,161,黄浦路商圈
749,420104,古田,420104,420104,420000,420100,420104,湖北省,武汉市,硚口区,30.600612999999996,114.202568,5,16,古田商圈
750,420107,冶金,420107,420107,420000,420100,420107,湖北省,武汉市,青山区,30.62705283333335,114.40186994444456,11,43,冶金商圈
751,421022,荆江大道,421022,421022,420000,421000,421022,湖北省,荆州市,公安县,30.05989,112.22381199999997,6,7,荆江大道商圈
752,421002,北京中路,421002,421002,420000,421000,421002,湖北省,荆州市,沙市区,30.30730300000003,112.25471300000001,16,33,北京中路商圈
753,421083,爱国路,421083,421083,420000,421000,421083,湖北省,荆州市,洪湖市,29.809357,113.463797,2,8,爱国路商圈
754,421088,容城大道,421088,421088,420000,421000,421088,湖北省,荆州市,监利市,29.816293999999992,112.90533500000001,6,4,容城大道商圈
755,421081,笔架山,421081,421081,420000,421000,421081,湖北省,荆州市,石首市,29.726902,112.409291,1,1,笔架山商圈
756,420802,金虾路,420802,420802,420000,420800,420802,湖北省,荆门市,东宝区,31.039794999999987,112.20250399999995,21,24,金虾路商圈
757,420882,城中路,420882,420882,420000,420800,420882,湖北省,荆门市,京山市,31.02035899999999,113.11450399999997,8,4,城中路商圈
758,420881,阳春大街,420881,420881,420000,420800,420881,湖北省,荆门市,钟祥市,31.16788895833334,112.58930979166665,15,9,阳春大街商圈
759,420684,鄢城,420684,420684,420000,420600,420684,湖北省,襄阳市,宜城市,31.70827600000001,112.262837,8,6,鄢城商圈
760,420683,北城,420683,420683,420000,420600,420683,湖北省,襄阳市,枣阳市,32.12778039999999,112.76297547999997,14,11,北城商圈
761,420606,七里河,420606,420606,420000,420600,420606,湖北省,襄阳市,樊城区,32.061982859154945,112.13763825352116,17,54,七里河商圈
762,420602,欧庙,420602,420602,420000,420600,420602,湖北省,襄阳市,襄城区,31.971178500000008,112.13586600000002,6,10,欧庙商圈
763,420704,滨湖南路,420704,420704,420000,420700,420704,湖北省,鄂州市,鄂城区,30.380449499999997,114.95168000000001,2,0,滨湖南路商圈
764,421303,小十字街,421303,421303,420000,421300,421303,湖北省,随州市,曾都区,31.711345470588252,113.3785467941176,9,25,小十字街商圈
765,421125,新华正街,421125,421125,420000,421100,421125,湖北省,黄冈市,浠水县,30.457944,115.26399999999997,6,6,新华正街商圈
766,421122,新街,421122,421122,420000,421100,421122,湖北省,黄冈市,红安县,31.285093000000007,114.61742099999996,11,3,新街商圈
767,421181,建设路,421181,421181,420000,421100,421181,湖北省,黄冈市,麻城市,31.182234999999995,115.029448,2,11,建设路商圈
768,421102,体育路,421102,421102,420000,421100,421102,湖北省,黄冈市,黄州区,30.456226000000008,114.87689700000007,11,29,体育路商圈
769,421127,古塔西路,421127,421127,420000,421100,421127,湖北省,黄冈市,黄梅县,30.070551000000005,115.94169400000003,6,6,古塔西路商圈
770,420204,下陆大道,420204,420204,420000,420200,420204,湖北省,黄石市,下陆区,30.172175999999997,114.954703,3,0,下陆大道商圈
771,420281,新冶大道,420281,420281,420000,420200,420281,湖北省,黄石市,大冶市,30.1017575,114.97398649999998,10,14,新冶大道商圈
772,420202,黄石大道,420202,420203,420000,420200,420203,湖北省,黄石市,西塞山区,30.214836999999996,115.08798900000006,16,21,黄石大道商圈
773,420222,兴国大道,420222,420222,420000,420200,420222,湖北省,黄石市,阳新县,29.842821000000004,115.209399,5,15,兴国大道商圈
774,431381,锑都中路,431381,431381,430000,431300,431381,湖南省,娄底市,冷水江市,27.689327999999993,111.43709600000001,5,8,锑都中路商圈
775,431302,娄底,431302,431302,430000,431300,431302,湖南省,娄底市,娄星区,27.73154399999999,112.00170100000008,11,58,娄底商圈
776,431322,天华南路,431322,431322,430000,431300,431322,湖南省,娄底市,新化县,27.726636124999988,111.305788,9,15,天华南路商圈
777,431382,蓝田,431382,431382,430000,431300,431382,湖南省,娄底市,涟源市,27.69254528571429,111.67294142857145,6,8,蓝田商圈
778,430682,南正街,430682,430682,430000,430600,430682,湖南省,岳阳市,临湘市,29.47212946153847,113.45481530769229,3,10,南正街商圈
779,430623,西正街,430623,430623,430000,430600,430623,湖南省,岳阳市,华容县,29.521085,112.56424600000001,2,4,西正街商圈
780,430602,步行街,430602,430602,430000,430600,430602,湖南省,岳阳市,岳阳楼区,29.36939742105262,113.13069850000021,22,54,步行街商圈
781,430681,建设中路,430681,430681,430000,430600,430681,湖南省,岳阳市,汨罗市,28.804133999999994,113.08203299999998,5,8,建设中路商圈
782,430703,桥南,430703,430703,430000,430700,430703,湖南省,常德市,鼎城区,29.007932999999994,111.68766600000002,9,8,桥南商圈
783,430821,零阳中路,430821,430821,430000,430800,430821,湖南省,张家界市,慈利县,29.420167999999997,111.12529500000002,5,4,零阳中路商圈
784,430802,步行街,430802,430802,430000,430800,430802,湖南省,张家界市,永定区,29.12864061538462,110.48089382051279,17,22,步行街商圈
785,431227,解放路,431227,431227,430000,431200,431227,湖南省,怀化市,新晃侗族自治县,27.360525,109.174234,2,2,解放路商圈
786,431230,长征中路,431230,431230,430000,431200,431230,湖南省,怀化市,通道侗族自治县,26.156866,109.782978,1,4,长征中路商圈
787,431202,怀化,431202,431202,430000,431200,431202,湖南省,怀化市,鹤城区,27.5482686923077,109.9792371923076,20,58,怀化商圈
788,431226,富州南路,431226,431226,430000,431200,431226,湖南省,怀化市,麻阳苗族自治县,27.856681000000002,109.806598,5,4,富州南路商圈
789,430211,珠江南路,430211,430211,430000,430200,430211,湖南省,株洲市,天元区,27.819322947368416,113.13849123684199,27,49,珠江南路商圈
790,430223,望云东路,430223,430223,430000,430200,430223,湖南省,株洲市,攸县,26.999371,113.34556500000001,5,9,望云东路商圈
791,430225,文化路,430225,430225,430000,430200,430225,湖南省,株洲市,炎陵县,26.485418,113.776324,3,3,文化路商圈
792,430281,黄泥坳,430281,430281,430000,430200,430281,湖南省,株洲市,醴陵市,27.67022200000001,113.49295099999996,9,10,黄泥坳商圈
793,431103,河东,431103,431103,430000,431100,431103,湖南省,永州市,冷水滩区,26.438259999999996,111.60779000000001,17,28,河东商圈
794,431126,九嶷南路,431126,431126,430000,431100,431126,湖南省,永州市,宁远县,25.572059,111.949045,3,0,九嶷南路商圈
795,431129,春晓,431129,431129,430000,431100,431129,湖南省,永州市,江华瑶族自治县,25.184428,111.57860500000001,3,6,春晓商圈
796,431124,西洲,431124,431124,430000,431100,431124,湖南省,永州市,道县,25.509476,111.591623,1,4,西洲商圈
797,430304,建设路口,430304,430304,430000,430300,430304,湖南省,湘潭市,岳塘区,27.833230999999998,112.92023900000002,17,27,建设路口商圈
798,430381,大正街,430381,430381,430000,430300,430381,湖南省,湘潭市,湘乡市,27.732701,112.53015345454547,7,4,大正街商圈
799,430321,凤凰中路,430321,430321,430000,430300,430321,湖南省,湘潭市,湘潭县,27.784812631578944,112.95116763157897,3,16,凤凰中路商圈
800,433101,人民南路,433101,433101,430000,433100,433101,湖南省,湘西土家族苗族自治州,吉首市,28.29110779310345,109.72516586206899,9,20,人民南路商圈
801,433122,建设路,433122,433122,430000,433100,433122,湖南省,湘西土家族苗族自治州,泸溪县,28.213691,110.217026,1,1,建设路商圈
802,433130,朝阳路,433130,433130,430000,433100,433130,湖南省,湘西土家族苗族自治州,龙山县,29.455401,109.44228199999999,4,8,朝阳路商圈
803,430922,桃花中路,430922,430922,430000,430900,430922,湖南省,益阳市,桃江县,28.522406999999998,112.13485000000001,3,3,桃花中路商圈
804,430981,琼湖,430981,430981,430000,430900,430981,湖南省,益阳市,沅江市,28.83732800000001,112.365223,4,9,琼湖商圈
805,430902,桥北,430902,430902,430000,430900,430902,湖南省,益阳市,资阳区,28.594806999999975,112.334159,9,24,桥北商圈
806,430903,益阳大道,430903,430903,430000,430900,430903,湖南省,益阳市,赫山区,28.567003035714286,112.3709748571429,7,21,益阳大道商圈
807,430481,蔡子池,430481,430481,430000,430400,430481,湖南省,衡阳市,耒阳市,26.40760599999999,112.85525400000004,7,17,蔡子池商圈
808,430502,东风路,430502,430502,430000,430500,430502,湖南省,邵阳市,双清区,27.238671000000014,111.47688800000009,9,50,东风路商圈
809,431002,南湖路,431002,431002,430000,431000,431002,湖南省,郴州市,北湖区,25.790673176470573,113.02383817647058,18,50,南湖路商圈
810,431081,东江中路,431081,431081,430000,431000,431081,湖南省,郴州市,资兴市,25.9732185,113.23469699999998,6,8,东江中路商圈
811,430103,黄兴路,430103,430103,430000,430100,430103,湖南省,长沙市,天心区,28.18602108235288,112.97573388235296,28,142,黄兴路商圈
812,430111,侯家塘,430111,430103,430000,430100,430103,湖南省,长沙市,天心区,28.15269063917527,113.01817983505151,15,82,侯家塘商圈
813,430102,五一广场,430102,430103,430000,430100,430103,湖南省,长沙市,天心区,28.195381079545463,113.0150056363635,22,66,五一广场商圈
814,430104,观沙岭,430104,430104,430000,430100,430104,湖南省,长沙市,岳麓区,28.22569760937497,112.91844540625003,8,56,观沙岭商圈
815,430181,集里,430181,430181,430000,430100,430181,湖南省,长沙市,浏阳市,28.155741,113.619616,1,0,集里商圈
816,622901,民主西路,622901,622901,620000,622900,622901,甘肃省,临夏回族自治州,临夏市,35.598711999999985,103.19923199999995,15,11,民主西路商圈
817,622925,南街,622925,622925,620000,622900,622925,甘肃省,临夏回族自治州,和政县,35.42812700000001,103.35188300000002,5,5,南街商圈
818,622924,西街,622924,622924,620000,622900,622924,甘肃省,临夏回族自治州,广河县,35.48146,103.570281,2,0,西街商圈
819,622923,川中路,622923,622923,620000,622900,622923,甘肃省,临夏回族自治州,永靖县,35.939086999999994,103.32178999999998,9,3,川中路商圈
820,620103,西湖,620103,620103,620000,620100,620103,甘肃省,兰州市,七里河区,36.06481299999998,103.79192800000007,11,27,西湖商圈
821,620102,雁滩,620102,620102,620000,620100,620102,甘肃省,兰州市,城关区,36.0594926751593,103.88022178343981,14,143,雁滩商圈
822,620105,安宁东路,620105,620105,620000,620100,620105,甘肃省,兰州市,安宁区,36.098852999999984,103.74476099999995,8,30,安宁东路商圈
823,620123,城关,620123,620123,620000,620100,620123,甘肃省,兰州市,榆中县,35.844765,104.11496,3,6,城关商圈
824,620111,花庄,620111,620111,620000,620100,620111,甘肃省,兰州市,红古区,36.346154000000006,102.85472800000001,6,3,花庄商圈
825,620104,玉门街,620104,620104,620000,620100,620104,甘肃省,兰州市,西固区,36.100889,103.63121099999996,9,3,玉门街商圈
826,620525,解放西路,620525,620525,620000,620500,620525,甘肃省,天水市,张家川回族自治县,34.992676,106.207266,2,1,解放西路商圈
827,620524,南滨河路,620524,620524,620000,620500,620524,甘肃省,天水市,武山县,34.723962,104.89821099999999,3,3,南滨河路商圈
828,620521,充国路,620521,620521,620000,620500,620521,甘肃省,天水市,清水县,34.755257,106.133646,4,3,充国路商圈
829,620523,像山中路,620523,620523,620000,620500,620523,甘肃省,天水市,甘谷县,34.737433,105.334819,6,6,像山中路商圈
830,620502,天水,620502,620502,620000,620500,620502,甘肃省,天水市,秦州区,34.57557999999997,105.727766,17,24,天水商圈
831,621124,背斗巷,621124,621124,620000,621100,621124,甘肃省,定西市,临洮县,35.38355576923077,103.86175823076927,3,10,背斗巷商圈
832,621122,广场,621122,621122,620000,621100,621122,甘肃省,定西市,陇西县,35.00075900000001,104.64998199999998,9,4,广场商圈
833,620826,北街,620826,620826,620000,620800,620826,甘肃省,平凉市,静宁县,35.51078523076922,105.73755284615385,8,5,北街商圈
