brand,poi_id,name,address,province,city,district,lat,lng,typecode,source_keyword,source_method,score,status,matched_uuid,matched_name,llm_used,llm_is_brand_store,llm_confidence,llm_reason
MichaelKors,B0FFIA320C,MK(佛罗伦萨小镇店),武清区开发区前进道北侧佛罗伦萨小镇24号,天津市,天津市,武清区,39.375589,117.015449,061100,MK,around,11.0,new_candidate,,,False,,,
MichaelKors,B0H0KSO0C3,MK护肤造型(汶川里小区店),汶川里小区东门旁,天津市,天津市,南开区,39.128827,117.126126,061100|071100,MK,around,11.0,new_candidate,,,False,,,
MichaelKors,B0KD2PSMXZ,MK时尚,湘江中路万达总部国际C2座9楼,湖南省,长沙市,开福区,28.20201,112.971312,061100|071100,MK,around,10.0,new_candidate,,,False,,,
MichaelKors,B0L1K7UV1W,mk,体育新城古曲南路198号茂华·禧都会,湖南省,长沙市,雨花区,28.163556,113.037208,061100,MK,around,10.0,new_candidate,,,False,,,
MichaelKors,B0JGLUJ2WQ,mk(西安大明宫万达广场店),太华北路369号万达广场西安大明宫店F2层,陕西省,西安市,未央区,34.314881,108.972731,061102,MK,around,11.0,new_candidate,,,False,,,
MichaelKors,B0LRLKLNOV,mk(中贸广场店),长安北路辅路与中贸街交叉口西南140米,陕西省,西安市,碑林区,34.242486,108.945945,061101,MK,around,11.0,new_candidate,,,False,,,
MichaelKors,B0L66MLHRQ,MOMOPARK2店负二MK专柜,小寨西路232号MOMOPARK艺术购物中心B2层,陕西省,西安市,雁塔区,34.22213,108.934246,061101,MK,around,11.0,new_candidate,,,False,,,
MichaelKors,B0IK15JMC7,MK(武商梦时代店),武珞路598号武商梦时代,湖北省,武汉市,武昌区,30.528775,114.340625,061100,MK,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFJP7NQT,MK熙熙(明日星城城欣园店),虞山街道嫩江路142号明日星城城欣园,江苏省,苏州市,常熟市,31.678438,120.733981,061100,MK,around,11.0,new_candidate,,,False,,,
MichaelKors,B0LRFH6EOP,MK,光明路与云桥路交叉口东60米,江苏省,苏州市,昆山市,31.295301,121.123196,061100,MK,around,10.0,new_candidate,,,False,,,
MichaelKors,B0LGK1Q707,M&K,一马路与西三马路交叉口东南120米,河南省,郑州市,二七区,34.740656,113.665317,061100,MK,around,10.0,new_candidate,,,False,,,
MichaelKors,B0KKFS9X9A,MK专柜,郑州正弘汇,河南省,郑州市,中原区,34.808802,113.566814,061101,MK,around,10.0,new_candidate,,,False,,,
