uuid,brand,name,lat,lng,address,province,city,phone,business_hours,opened_at,status,raw_source
960efb3e-9a03-4917-8eda-85d4c9abd574,DJI,南宁君人庆三街两巷照材店,22.80723,108.323988,广西南宁市兴宁区三街两巷街区金狮巷5号 DJI大疆店（城隍庙后面）,广西壮族自治区,南宁市,"18011968685,19163919926",周一至周日9：30-22：00,2025-12-03,营业中,"{""token"": ""60023502"", ""name"": ""南宁君人庆三街两巷照材店"", ""state"": ""广西壮族自治区"", ""city"": ""南宁市"", ""district"": ""兴宁区"", ""address"": ""广西南宁市兴宁区三街两巷街区金狮巷5号 DJI大疆店（城隍庙后面）"", ""google_lon"": 108.32, ""google_lat"": 22.81, ""baidu_lon"": 108.32, ""baidu_lat"": 22.81, ""business_hour"": ""周一至周日9：30-22：00"", ""contact_number"": ""18011968685,19163919926"", ""email"": ""997258415@qq.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/7-20241113120407.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""7"", ""channel_type"": ""New type of lighting material"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
fef9238b-3864-4947-8c61-a1e9bf839c30,DJI,云浮吾悦广场授权体验店,22.927313,112.035286,广东省云浮市云城区金山路163号吾悦广场一楼1080铺,广东省,云浮市,15521306033,周日到周四10:00-22:00，周五到周六10:00-22:30,2025-12-03,营业中,"{""token"": ""60037654"", ""name"": ""云浮吾悦广场授权体验店"", ""state"": ""广东省"", ""city"": ""云浮市"", ""district"": ""云城区"", ""address"": ""广东省云浮市云城区金山路163号吾悦广场一楼1080铺"", ""google_lon"": 112.03, ""google_lat"": 22.93, ""baidu_lon"": 112.03, ""baidu_lat"": 22.93, ""business_hour"": ""周日到周四10:00-22:00，周五到周六10:00-22:30"", ""contact_number"": ""15521306033"", ""email"": ""15521306033@163.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%A2%81%E5%85%A8%E7%94%9F-20251201180922.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
07edd303-2ec6-4476-bfac-4a602425c673,DJI,唐山爱琴海授权体验店,39.640532,118.177591,河北省唐山市路北区爱琴海购物公园一层F1031B+F1032号,河北省,唐山市,13230579929,周一至周四 09:30-21:30;周五至周日 09:30-22:00,2025-12-03,营业中,"{""token"": ""60016089"", ""name"": ""唐山爱琴海授权体验店"", ""state"": ""河北省"", ""city"": ""唐山市"", ""district"": ""路北区"", ""address"": ""河北省唐山市路北区爱琴海购物公园一层F1031B+F1032号"", ""google_lon"": 118.171286, ""google_lat"": 39.639206, ""baidu_lon"": 118.171286, ""baidu_lat"": 39.639206, ""business_hour"": ""周一至周四 09:30-21:30;周五至周日 09:30-22:00"", ""contact_number"": ""13230579929"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_879_06-20241216155801.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
7c01047b-60ed-4232-8a6a-d34997238ac9,DJI,DJI 大疆|哈苏 上海IFC国金中心概念店,31.235033,121.505399,上海市浦东新区陆家嘴世纪大道8号ifc国金中心商场LG1层LG1-15-2铺位,上海市,上海市,021-50338095,10：00-22：00,2025-12-03,营业中,"{""token"": ""60001009"", ""name"": ""DJI 大疆|哈苏 上海IFC国金中心概念店"", ""state"": ""上海市"", ""city"": ""上海市"", ""district"": ""浦东新区"", ""address"": ""上海市浦东新区陆家嘴世纪大道8号ifc国金中心商场LG1层LG1-15-2铺位"", ""google_lon"": 121.500971, ""google_lat"": 31.237052, ""baidu_lon"": 121.500971, ""baidu_lat"": 31.237052, ""business_hour"": ""10：00-22：00"", ""contact_number"": ""021-50338095"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E4%B8%8A%E6%B5%B7ifc-20240201195414.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""5"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
7504ba6b-7718-4a3b-af1b-6da24c21d12d,DJI,昆明万象城授权体验店,25.02674,102.735479,云南省昆明市官渡区环城南路1号昆明万象城B108商铺,云南省,昆明市,0871-65836039,周日-周四10:00-22:00，周五-周六10:00-22:30,2025-12-03,营业中,"{""token"": ""60000997"", ""name"": ""昆明万象城授权体验店"", ""state"": ""云南省"", ""city"": ""昆明市"", ""district"": ""官渡区"", ""address"": ""云南省昆明市官渡区环城南路1号昆明万象城B108商铺"", ""google_lon"": 102.734004, ""google_lat"": 25.029693, ""baidu_lon"": 102.740489, ""baidu_lat"": 25.035749, ""business_hour"": ""周日-周四10:00-22:00，周五-周六10:00-22:30"", ""contact_number"": ""0871-65836039"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%98%86%E4%B8%87-20231222174443.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
be4671bf-5e33-4f97-b509-21f96e688819,DJI,郑州正弘汇授权体验店,34.795998,113.686868,河南省郑州市高新技术产业开发区瑞达路138号正弘汇一层L160号,河南省,郑州市,15515753605,10:00~22:00,2025-12-03,营业中,"{""token"": ""A400356"", ""name"": ""郑州正弘汇授权体验店"", ""state"": ""河南省"", ""city"": ""郑州市"", ""district"": ""中原区"", ""address"": ""河南省郑州市高新技术产业开发区瑞达路138号正弘汇一层L160号"", ""google_lon"": 113.680733, ""google_lat"": 34.797036, ""baidu_lon"": 113.573424, ""baidu_lat"": 34.814508, ""business_hour"": ""10:00~22:00"", ""contact_number"": ""15515753605"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%AD%A3%E5%BC%98%E6%B1%87-20240621212842.jpeg"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
56609abe-3028-47f5-b221-0dfc4fe98dfc,DJI,济南领秀城贵和授权体验专区,36.593639,117.008288,山东省济南市市中区二环南路与英雄山路交叉口贵和购物中心（领秀城店）一楼中厅大疆,山东省,济南市,13001739375,10：00-22:00,2025-12-03,营业中,"{""token"": ""60015454"", ""name"": ""济南领秀城贵和授权体验专区"", ""state"": ""山东省"", ""city"": ""济南市"", ""district"": ""市中区"", ""address"": ""山东省济南市市中区二环南路与英雄山路交叉口贵和购物中心（领秀城店）一楼中厅大疆"", ""google_lon"": 117.002443, ""google_lat"": 36.593412, ""baidu_lon"": 117.002443, ""baidu_lat"": 36.593412, ""business_hour"": ""10：00-22:00"", ""contact_number"": ""13001739375"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B5%8E%E5%8D%97%E8%B4%B5%E5%92%8C-20240801103902.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""7"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
84159b0c-2e41-41ab-8656-a980f1b4d12f,DJI,广州番禺天河城授权体验店,23.002873,113.353579,广东省广州市番禺区南村镇万博二路180号粤海广场B独栋144、237铺,广东省,广州市,020-31563090/18922182051/020-84509117,10:00~22:00,2025-12-03,营业中,"{""token"": ""A0400289"", ""name"": ""广州番禺天河城授权体验店"", ""state"": ""广东省"", ""city"": ""广州市"", ""district"": ""番禺区"", ""address"": ""广东省广州市番禺区南村镇万博二路180号粤海广场B独栋144、237铺"", ""google_lon"": 113.348117, ""google_lat"": 23.005474, ""baidu_lon"": 113.354874, ""baidu_lat"": 23.009455, ""business_hour"": ""10:00~22:00"", ""contact_number"": ""020-31563090/18922182051/020-84509117"", ""email"": null, ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_352_06-20250225153802.jpeg"", ""website"": null, ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
0195563b-e8c1-4e85-968e-1fbaf165b19d,DJI,常州恐龙园售点,31.820366,120.01093,江苏省常州市新北区河海东路60号迪诺水镇19号楼,江苏省,常州市,13775123459,"周一至周四9:30-21:00,周五9:30-21:30,周六9:00-21:30,周日9:00-21:00",2025-12-03,营业中,"{""token"": ""A0500018"", ""name"": ""常州恐龙园售点"", ""state"": ""江苏省"", ""city"": ""常州市"", ""district"": ""新北区"", ""address"": ""江苏省常州市新北区河海东路60号迪诺水镇19号楼"", ""google_lon"": 120.006097, ""google_lat"": 31.822314, ""baidu_lon"": 120.006097, ""baidu_lat"": 31.822314, ""business_hour"": ""周一至周四9:30-21:00,周五9:30-21:30,周六9:00-21:30,周日9:00-21:00"", ""contact_number"": ""13775123459"", ""email"": ""185788750@qq.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250421145750.png"", ""website"": null, ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""7"", ""channel_type"": ""New type of lighting material"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
dcb96123-3365-42de-b32a-1506ff213c7d,DJI,石家庄恒威太和电子城照材店,38.045399,114.510782,太和电子城1F58号西,河北省,石家庄市,15831161919,8:30~21:00,2025-12-03,营业中,"{""token"": ""A1000738"", ""name"": ""石家庄恒威太和电子城照材店"", ""state"": ""河北省"", ""city"": ""石家庄市"", ""district"": ""新华区"", ""address"": ""太和电子城1F58号西"", ""google_lon"": 114.504767, ""google_lat"": 38.044751, ""baidu_lon"": 114.49, ""baidu_lat"": 38.05141, ""business_hour"": ""8:30~21:00"", ""contact_number"": ""15831161919"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%81%92%E5%A8%81-20230329213032.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""7"", ""channel_type"": ""New type of lighting material"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
955db29d-1c62-4a57-b395-ea93eccd0b1d,DJI,广州索盟友谊国金授权体验专区,23.115925,113.328107,广州市天河区猎德街道珠江西路5号广州友谊商场国金店M层大疆体验专区,广东省,广州市,18928743156,周一至周日10:00-22:00,2025-12-03,营业中,"{""token"": ""A1000542"", ""name"": ""广州索盟友谊国金授权体验专区"", ""state"": ""广东省"", ""city"": ""广州市"", ""district"": ""天河区"", ""address"": ""广州市天河区猎德街道珠江西路5号广州友谊商场国金店M层大疆体验专区"", ""google_lon"": 113.322689, ""google_lat"": 23.118525, ""baidu_lon"": 113.322689, ""baidu_lat"": 23.118525, ""business_hour"": ""周一至周日10:00-22:00"", ""contact_number"": ""18928743156"", ""email"": ""yqingfei@gzsuomeng.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20251118153602.png"", ""website"": null, ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""7"", ""channel_type"": ""New type of lighting material"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
3862728a-40dc-4453-b976-95681daf509f,DJI,西安龙首印象城授权体验店,34.292085,108.952457,陕西省西安市未央区未央路33号西安龙首印象城L1-18,陕西省,西安市,17316679522,10:00-22:00,2025-12-03,营业中,"{""token"": ""60021149"", ""name"": ""西安龙首印象城授权体验店"", ""state"": ""陕西省"", ""city"": ""西安市"", ""district"": ""未央区"", ""address"": ""陕西省西安市未央区未央路33号西安龙首印象城L1-18"", ""google_lon"": 108.947783, ""google_lat"": 34.293648, ""baidu_lon"": 108.947783, ""baidu_lat"": 34.293648, ""business_hour"": ""10:00-22:00"", ""contact_number"": ""17316679522"", ""email"": ""17316679522@189.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20241101140733.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
84972e4e-1879-440c-80a3-3d048314fa07,DJI,广州索盟百脑汇照材店,23.126039,113.338246,广州市天河区天河路598号百脑汇科技大厦一楼1D02铺,广东省,广州市,020-38104804/13710546346/19120484940,9:30-21:30,2025-12-03,营业中,"{""token"": ""A1000763"", ""name"": ""广州索盟百脑汇照材店"", ""state"": ""广东省"", ""city"": ""广州市"", ""district"": ""天河区"", ""address"": ""广州市天河区天河路598号百脑汇科技大厦一楼1D02铺"", ""google_lon"": 113.332806, ""google_lat"": 23.128616, ""baidu_lon"": 113.339375, ""baidu_lat"": 23.134303, ""business_hour"": ""9:30-21:30"", ""contact_number"": ""020-38104804/13710546346/19120484940"", ""email"": null, ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E7%99%BE%E8%84%91%E6%B1%87-20230618150104.png"", ""website"": null, ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""7"", ""channel_type"": ""New type of lighting material"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
7948d62d-683d-44c4-985b-d2a1460a5072,DJI,上海虹桥南丰城授权体验店,31.205853,121.411752,上海市长宁区遵义路100号虹桥南丰城商场北区1楼L115,上海市,上海市,021-52996782,10:00~22:00,2025-12-03,营业中,"{""token"": ""A400319"", ""name"": ""上海虹桥南丰城授权体验店"", ""state"": ""上海市"", ""city"": ""上海市"", ""district"": ""长宁区"", ""address"": ""上海市长宁区遵义路100号虹桥南丰城商场北区1楼L115"", ""google_lon"": 121.407103, ""google_lat"": 31.207699, ""baidu_lon"": 121.4139, ""baidu_lat"": 31.21381, ""business_hour"": ""10:00~22:00"", ""contact_number"": ""021-52996782"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E4%B8%8A%E6%B5%B7%E8%99%B9%E6%A1%A5%E5%8D%97%E4%B8%B0%E5%9F%8E%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240109175947.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
3367b170-d29d-475d-aa96-2c732b3943c1,DJI,嘉兴亿鑫数码城北路照材店,30.766481,120.749464,嘉兴市南湖区新嘉街道城北路139号(城北路与中基路交叉口),浙江省,嘉兴市,15888330606,10:00-22:00,2025-12-03,营业中,"{""token"": ""A1000327"", ""name"": ""嘉兴亿鑫数码城北路照材店"", ""state"": ""浙江省"", ""city"": ""嘉兴市"", ""district"": ""南湖区"", ""address"": ""嘉兴市南湖区新嘉街道城北路139号(城北路与中基路交叉口)"", ""google_lon"": 120.745142, ""google_lat"": 30.768769, ""baidu_lon"": 120.72847, ""baidu_lat"": 30.80398, ""business_hour"": ""10:00-22:00"", ""contact_number"": ""15888330606"", ""email"": null, ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E4%BD%99%E5%8B%87%E5%88%9A-20230307231755.png"", ""website"": null, ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""7"", ""channel_type"": ""New type of lighting material"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
61277001-e72c-4af3-81b7-7e057f8d7975,DJI,武汉壹方天地授权体验店,30.550092,114.299062,湖北省武汉市江岸区武汉天地壹方南馆购物中心2F-20号,湖北省,武汉市,13733446027,周一至周日10:00~22:00,2025-12-03,营业中,"{""token"": ""A0400317"", ""name"": ""武汉壹方天地授权体验店"", ""state"": ""湖北省"", ""city"": ""武汉市"", ""district"": ""江岸区"", ""address"": ""湖北省武汉市江岸区武汉天地壹方南馆购物中心2F-20号"", ""google_lon"": 114.293635, ""google_lat"": 30.552535, ""baidu_lon"": 114.31763, ""baidu_lat"": 30.61622, ""business_hour"": ""周一至周日10:00~22:00"", ""contact_number"": ""13733446027"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1992_06-20251020173651.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
3ad38ac6-71ee-45d6-99a1-1ca01f539083,DJI,DJI 大疆|哈苏 杭州万象城旗舰店,30.249541,120.220144,杭州市上城区富春路701号杭州万象城商场B1层B1S90铺位,浙江省,杭州市,0571-85177981,10:00~22:00,2025-12-03,营业中,"{""token"": ""000001"", ""name"": ""DJI 大疆|哈苏 杭州万象城旗舰店"", ""state"": ""浙江省"", ""city"": ""杭州市"", ""district"": ""上城区"", ""address"": ""杭州市上城区富春路701号杭州万象城商场B1层B1S90铺位"", ""google_lon"": 120.215619, ""google_lat"": 30.251975, ""baidu_lon"": 120.2206, ""baidu_lat"": 30.26059, ""business_hour"": ""10:00~22:00"", ""contact_number"": ""0571-85177981"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%9D%AD%E5%B7%9E%E4%B8%87%E8%B1%A1%E5%9F%8E%E6%97%97%E8%88%B0%E5%BA%97-20240109175201.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""4"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
a6e55327-0dae-4dcd-80b2-dc414882e80c,DJI,廊坊广阳万达授权体验店,39.528314,116.719567,"河北省廊坊市广阳区新华路 50 号万达广场【1F】层【1049A,1049-AB,1049-B】号商铺",河北省,廊坊市,16631651615,10:00-22:00,2025-12-03,营业中,"{""token"": ""60019873"", ""name"": ""廊坊广阳万达授权体验店"", ""state"": ""河北省"", ""city"": ""廊坊市"", ""district"": ""广阳区"", ""address"": ""河北省廊坊市广阳区新华路 50 号万达广场【1F】层【1049A,1049-AB,1049-B】号商铺"", ""google_lon"": 116.713578, ""google_lat"": 39.527168, ""baidu_lon"": 116.713578, ""baidu_lat"": 39.527168, ""business_hour"": ""10:00-22:00"", ""contact_number"": ""16631651615"", ""email"": ""16631651615@163.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%BB%8A%E5%9D%8A-20240927173850.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
3741e8cb-4c1c-46c4-9d0c-cc39cff9618f,DJI,沈阳今恒翔百脑汇照材店,41.767575,123.433305,辽宁省沈阳市和平区三好街百脑汇一楼1B01（正门门市）,辽宁省,沈阳市,13804998546,09:00-17:30,2025-12-03,营业中,"{""token"": ""A0600030"", ""name"": ""沈阳今恒翔百脑汇照材店"", ""state"": ""辽宁省"", ""city"": ""沈阳市"", ""district"": ""浑南区"", ""address"": ""辽宁省沈阳市和平区三好街百脑汇一楼1B01（正门门市）"", ""google_lon"": 123.42717, ""google_lat"": 41.765144, ""baidu_lon"": 123.43362, ""baidu_lat"": 41.77056, ""business_hour"": ""09:00-17:30"", ""contact_number"": ""13804998546"", ""email"": ""85998774@qq.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E4%BB%8A%E6%81%92%E7%A5%A5-20230504212605.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""7"", ""channel_type"": ""New type of lighting material"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
3267b7df-ee7c-4002-978b-1a2cfeb6e366,DJI,江门大融城授权体验店,22.608954,113.088871,广东省江门市蓬江区白石大道166号汇悦城1F003号,广东省,江门市,17727026003,"周日~周四10:00~22:00 ,周五周六10:00~22:30",2025-12-03,营业中,"{""token"": ""A400345"", ""name"": ""江门大融城授权体验店"", ""state"": ""广东省"", ""city"": ""江门市"", ""district"": ""蓬江区"", ""address"": ""广东省江门市蓬江区白石大道166号汇悦城1F003号"", ""google_lon"": 113.083418, ""google_lat"": 22.611639, ""baidu_lon"": 113.088487, ""baidu_lat"": 22.617474, ""business_hour"": ""周日~周四10:00~22:00 ,周五周六10:00~22:30"", ""contact_number"": ""17727026003"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%A4%A7%E7%96%86-%E9%BB%84%E6%9D%B0%E6%B4%B2%EF%BC%88%E6%B1%9F%E9%97%A8%E5%A4%A7%E8%9E%8D%E5%9F%8E%E5%BA%97%EF%BC%89-20230114122526.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
3c937719-29d6-4ce4-b444-b5228d18e749,DJI,杭州航骄萧山颐高售点,30.179539,120.262265,浙江省杭州市萧山区金城路451号颐高数码广场1033号,浙江省,杭州市,18705813004,周一到周日9：00-21：00,2025-12-03,营业中,"{""token"": ""60026219"", ""name"": ""杭州航骄萧山颐高售点"", ""state"": ""浙江省"", ""city"": ""杭州市"", ""district"": ""萧山区"", ""address"": ""浙江省杭州市萧山区金城路451号颐高数码广场1033号"", ""google_lon"": 120.257801, ""google_lat"": 30.181997, ""baidu_lon"": 120.257801, ""baidu_lat"": 30.181997, ""business_hour"": ""周一到周日9：00-21：00"", ""contact_number"": ""18705813004"", ""email"": ""862046527@qq.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/5-20250106170644.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""7"", ""channel_type"": ""New type of lighting material"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
d3c33a0b-3878-483f-bf0e-1ddbcc7833e0,DJI,新乡倚天金穗大道授权体验专区,35.302308,113.935717,河南省新乡市金穗大道与新二街交叉口北30米路DJI倚天旗舰店,河南省,新乡市,17739190913,0,2025-12-03,营业中,"{""token"": ""A0500097"", ""name"": ""新乡倚天金穗大道授权体验专区"", ""state"": ""河南省"", ""city"": ""新乡市"", ""district"": ""红旗区"", ""address"": ""河南省新乡市金穗大道与新二街交叉口北30米路DJI倚天旗舰店"", ""google_lon"": 113.92981, ""google_lat"": 35.30289, ""baidu_lon"": 113.92981, ""baidu_lat"": 35.30289, ""business_hour"": ""0"", ""contact_number"": ""17739190913"", ""email"": ""7305271@qq.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20240110193724-20240110193742.jpg"", ""website"": null, ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""7"", ""channel_type"": ""New type of lighting material"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
79b43fc7-bf8a-4e84-a1ed-fe908bd3b229,DJI,重庆卓群石桥铺照材店,29.530245,106.487577,重庆市九龙坡区石桥铺渝州路19号(石桥铺地铁站1号出口),重庆市,重庆市,17783478258,9：30-20：00,2025-12-03,营业中,"{""token"": ""A1000490"", ""name"": ""重庆卓群石桥铺照材店"", ""state"": ""重庆市"", ""city"": ""重庆市"", ""district"": ""九龙坡区"", ""address"": ""重庆市九龙坡区石桥铺渝州路19号(石桥铺地铁站1号出口)"", ""google_lon"": 106.483681, ""google_lat"": 29.532919, ""baidu_lon"": 106.483681, ""baidu_lat"": 29.532919, ""business_hour"": ""9：30-20：00"", ""contact_number"": ""17783478258"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%8D%93%E7%BE%A4%E7%99%BE%E8%84%91%E6%B1%87-%E5%BA%97%E9%95%BF%E5%BE%AE%E4%BF%A1-20240613220559.jpg"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""7"", ""channel_type"": ""New type of lighting material"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
cda4cc65-2beb-4807-8bac-e301123bcf80,DJI,深圳蛇口邮轮中心授权体验店,22.471617,113.924823,深圳市南山区招商街道五湾社区蛇口海运路1号蛇口太子湾邮轮中心 315,广东省,深圳市,18124132300,10:00~19:00,2025-12-03,营业中,"{""token"": ""A0100004"", ""name"": ""深圳蛇口邮轮中心授权体验店"", ""state"": ""广东省"", ""city"": ""深圳市"", ""district"": ""南山区"", ""address"": ""深圳市南山区招商街道五湾社区蛇口海运路1号蛇口太子湾邮轮中心 315"", ""google_lon"": 113.919967, ""google_lat"": 22.474665, ""baidu_lon"": 113.919967, ""baidu_lat"": 22.474665, ""business_hour"": ""10:00~19:00"", ""contact_number"": ""18124132300"", ""email"": null, ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B7%B1%E4%B8%9A%E4%B8%8A%E5%9F%8E2-20230222180717.png"", ""website"": null, ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""7"", ""channel_type"": ""New type of lighting material"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
